MAPK3,RIPK2,NFKB1,HSDL2,EPHX2,RIDA,FDX1,SYNPO,KDF1,METTL7A,group
21.1537820192161,20.6834838952025,11.347325515024,20.6003545124205,27.8701423569443,25.1792048696782,13.8819417100643,16.7340937670712,17.580098492658,17.7796619839459,1
20.4495183489041,19.7421934388616,11.4692331806051,22.1213198006027,34.4752861598971,18.5448849705102,16.5243880154016,14.9748492976853,18.8314449743767,17.1292070695245,1
22.1998669939785,15.1704139663247,11.6514788805842,23.5983740266911,38.6650892498134,30.437432860668,18.1221369291192,17.0721378300906,17.1100212945921,18.8648338491848,1
19.6380844926046,15.8819570890176,12.7550567179712,22.0965688346988,33.6601822902205,21.1419276173892,15.4641874294783,14.7815250821501,18.2599232904943,18.3779621484332,1
26.6299011530278,17.2860880972898,12.5541285915797,22.3828347135278,34.908289050522,26.2886211702,16.4235496597735,17.3662265797856,20.9671175440425,23.2302600507593,1
25.5210455729241,18.5934753059198,12.5535416304972,21.1446999672823,31.7142402850551,22.4692460277428,15.3956960878654,15.9959558703771,19.3960881684891,21.4625527996692,1
19.9038581655319,27.7324745545148,12.3669331219083,24.0970429840322,24.0776234441556,19.6883466338307,12.9583732370589,13.0246799091182,16.4502189399992,16.9886222605297,1
29.3907060386955,21.7692269389103,12.2262207747899,22.0889155956723,33.028823119771,22.450822689424,16.6730859882214,15.8201343220685,28.5771926968407,16.5940387648818,1
22.2245713156081,27.2119067107801,12.0741243897376,20.7150245772401,30.9822147552101,38.0170976121809,16.1784945617644,15.2845998303586,15.5543280894183,15.7782203778125,1
22.5126447324117,19.5136736349117,11.675301920485,23.5423323644237,37.1722624124881,35.8301115978226,17.9135115568747,16.5756619881886,18.6716844418262,20.1786715580006,1
24.6099498198624,14.2440345826971,11.9992101124192,21.2003677335456,38.7487633949511,21.2252999195828,16.7729288801436,17.8330762498146,20.5638040895369,19.5853118906691,1
23.3686489514138,14.0717167538694,11.8422734314651,20.7893771136849,37.7988934976113,20.0504789070546,15.9664157956559,16.9320332395582,19.5601282652264,19.5134864014254,1
19.5278542715264,18.2450529870312,12.182923044901,20.9687100936617,35.1359047290791,14.4674987566721,13.9480687788694,15.4501938178217,16.573460308744,18.6955402830762,1
21.2449633810944,19.6438924705156,11.9448841373809,19.7132183062506,30.9866369083185,20.2080026837986,13.6977434308136,14.2944507309071,18.115454572787,17.4006263502484,1
20.1947611856089,22.0559420602081,12.694835054096,20.944562856608,22.3417744591169,24.5469739265024,15.5002211836798,13.9741718278564,16.2265861114064,19.8205479149181,1
19.1761452946387,24.6220055125422,12.6928709919342,20.4423913738024,23.7082422035813,28.8462736996747,13.1325020562445,13.4632243148047,17.0632359442208,16.8425401873406,1
18.885254552981,28.0125662263083,15.5723687916092,20.2422452932758,22.2122047152353,23.9087609189462,15.5285791842346,16.2132804755397,2.73184976617288,19.7860805617732,1
20.5612804816956,17.8049907686985,12.5611044012301,21.8264828901286,33.4684128354302,16.07994642151,15.8488332430372,14.4685952031042,20.2371945078302,19.3274184396127,1
26.4583161467407,17.1104969086797,13.2256072347049,26.8477030325635,38.7786518680387,29.4418591093208,21.8257598081211,17.6435177370979,24.5134220075976,25.6663948733525,1
21.593048681667,16.4874104469102,12.4301732612855,20.8810131681773,36.1528748823882,19.322654768945,17.2047857327419,15.071846924512,15.3197520621989,20.4883571676016,1
17.4685547443512,21.6883580910013,11.7989472747626,16.717542600178,18.3637901399453,15.5068490978117,11.04881532745,13.216847057207,13.6369333635284,15.6454220297784,1
20.1461398613282,21.7142912743305,11.8488712857018,16.5749384096856,22.6164237002904,18.5108574921911,12.4511291979752,14.0648304597575,15.0602863262558,16.3610450263125,1
22.8379145073527,13.9795499335184,12.3806226242128,24.00154017878,37.8357843404635,25.2051346611213,16.1148770378334,15.5636012587847,24.1309670853317,22.750465529548,1
20.74879189526,17.2295376186973,12.3675078751327,21.5084729217925,29.2718245373086,19.1283074454251,15.1825461302536,14.0700744532142,11.0461039502074,19.8309192265018,1
22.2963557388048,16.4789585770656,12.7538017069762,19.7895447125919,31.6538413370237,20.0867145741146,17.3186622244502,13.7965415752069,14.4592250514395,19.3848280806608,1
28.4215878980286,15.2435304545661,13.2664411880925,25.4329822669311,37.6807517975544,35.9995391202361,21.8168838476911,18.727153276981,21.9180934972017,26.4239289472188,1
21.3787174820095,16.5304580637321,12.4233020101206,20.2188516621976,30.5578050783379,20.5267910382614,17.0004301748652,14.3564245611508,17.6469974720456,18.6067412970573,1
23.2552007913323,17.5375677147342,12.6422369079599,20.8535533112807,32.3383401543601,26.7301373443263,15.4641943944349,16.0383202971783,18.4300041734666,19.966270370303,1
22.731131917028,14.5234258785841,12.0167066676068,20.7886528512357,32.7161552025513,16.5615485628509,14.5733881742315,14.4801610504435,33.3855952104935,22.3458814890986,1
22.5156992589629,10.147053069304,11.2986127830989,23.8557436993483,42.7320068480732,35.309542660021,19.2861520304843,17.0349067556821,19.6259713558824,19.7439028411123,1
20.0392183036771,22.4338881184553,12.1814098258171,18.2397495058252,24.2587967991877,22.7283374857956,13.3737108099075,14.0275684513105,13.6786053602869,17.5913877533325,1
23.528571915352,18.0886584820287,12.1563077752046,22.5098715301579,32.13556077241,44.0129644798208,18.1669582841812,15.9536589163046,19.6907118450112,21.4304022762027,1
23.3942671870893,20.0081206915811,12.4901571960567,20.4052498270348,28.1173008142845,28.2345186867351,14.96101858756,14.4402966433023,20.5719386707027,21.4837275108987,1
24.2979602495251,12.0857168930067,11.6411467090632,24.9236074554016,40.4147425608285,32.9929707938286,19.1398416517736,17.6300796422594,18.6463628843689,19.6772073154347,1
20.2340112111069,17.7803738579514,12.2254721143317,20.4833618229667,31.3870071883539,20.3659317742286,13.5235560356994,13.6811532078466,14.1774031274586,20.3340428951232,1
22.4580219234961,13.9104787621458,12.4713504111944,23.1129217469757,36.0663470687236,28.7522084090309,15.7480858859488,16.1105905809348,21.3314096087555,23.1689827119165,1
20.3738390550086,17.2403275837646,12.3615796197531,21.5453931354307,34.2124458483102,27.6682964416726,15.1560386856403,15.1007434957726,16.2580591023171,19.2774312365327,1
21.7924218407097,21.6543251496645,12.5750769541642,19.750339845755,30.2288502566009,21.4998909095694,14.8604008608563,13.4707099642519,17.2117777855692,17.5451277093299,1
27.9087201584319,13.8250945575038,12.2945424076851,27.1637162624481,40.9083112275257,33.5358137756747,21.3347864335067,18.8226554229889,26.0120205113699,19.1252301023855,1
19.8604722786405,16.5545657397821,12.4758820358341,19.6700039272649,29.5891985740143,19.2756257630759,15.2542311393168,13.0940236890357,19.3799492043583,19.7199707518411,1
21.7196697678977,14.0052202719261,11.9148321080448,23.4903178929972,38.7812618361691,26.3819459086813,16.9815450891717,16.702868642293,16.5596090035257,19.4663786430634,1
18.4209053149196,18.6280341118541,12.9402735218631,19.6265694532049,24.6876693519281,10.3265758335784,14.6132861286598,13.2414060876995,15.9186430027417,16.3090618371912,1
21.8581442731116,17.6844971987647,12.5552707147174,22.1669068431765,30.6494107395244,18.1528659664004,16.8895750119862,13.41245089856,20.7639371900732,19.3514055711905,1
18.5865296556339,13.5397316681689,12.428724265341,22.692381870911,32.8756527537811,24.6725967284489,19.7994456884609,16.4917885346935,33.724643619909,19.6544867710619,1
22.5442434669882,16.2133300873851,12.0234133305065,20.3407731004448,33.6630937295681,17.9777023736769,15.944854936465,15.3562100538803,12.7070723919756,16.5689547890719,1
37.4212264612957,50.002244311227,24.7425545972481,41.6980331931796,44.6032853878823,79.3284006874819,35.1664019970357,17.5349480446667,13.8084985641879,23.7390451991435,1
24.3656030254618,27.723488396099,11.8809026018666,20.1309328393729,30.9461751859013,34.7689456456442,17.0179343514186,16.2857852922624,15.8415646041827,16.217518104545,1
28.0101816410935,13.7400076906242,12.9509698532828,29.0444195913081,35.1490228745269,38.8052337064102,22.2561356355014,18.1806046182931,23.3174123506976,24.8889772540574,1
19.298138347233,17.3360763633859,13.3176846385122,20.4612359721958,32.3428916702821,18.316113267881,16.1141290527324,14.4787028307144,14.8463637233645,20.5446499130006,1
20.194323082472,16.7888825237998,12.502554300662,21.9941503514051,37.2298798669029,22.8323882918381,18.2423237206732,14.7596503889772,12.7102119189606,18.6282577420656,1
23.3308498297545,25.2163563200423,13.5571385060431,23.3314694867772,28.2274038631266,38.5218688705219,16.6991414091709,14.5607385742922,1.73969228507307,23.1733278472072,1
22.7893783110137,34.8353059877825,18.2528916917735,27.2691073224475,14.4469781260713,28.8537018842901,16.5143759273691,14.6501269588501,-25.9660583178536,22.9189167027469,1
18.9036559125527,15.1535186466251,11.8390261378341,22.5677223987126,31.310846739793,17.6975152569656,16.2854049100804,13.0501123033322,17.9817881632243,19.6374582138381,1
20.3443181628857,24.1159067074625,13.4125998245675,20.6987605713018,24.4191042808387,22.8329268960468,16.575149878426,13.0445033680345,13.764120337189,20.3601972345772,1
22.6473264295864,15.684521826489,10.9910701468098,18.9705108995174,37.0994496949683,23.5318111788346,16.2234545143994,16.414474724583,18.2436121246669,19.9404961349679,1
22.3734870274789,17.3174003957851,11.724300831009,18.5508731426995,30.3435340709525,21.8015421466918,15.0516196917922,16.1696282635673,22.7509452245674,19.7096445417852,1
25.2341264142101,33.2989540612278,17.2294846254252,29.6623357279161,43.2359934981004,40.2574832008492,20.9530486837405,17.3750245756806,31.1328933045704,27.7444135322482,1
19.8010974847087,20.4966864338901,11.9591564526934,22.079857640189,28.1232727462544,16.7691072825774,13.9425695725025,13.8620118674662,15.397514318543,16.3009301665012,1
22.5787958422247,23.3744168623054,12.0340671100516,23.3775905069058,26.9782641624253,19.5955539574287,13.4231608568643,13.386455773976,16.8242423401372,17.023937564578,1
20.5531326280513,25.599652371279,14.2030749005564,23.5578431319453,30.2585612881766,21.5769614616212,17.8350953608409,13.7967379489205,18.4609424887594,17.3746462327711,1
18.3235734171546,22.0542413608101,13.0750175022109,21.2462735259585,36.4723966351536,20.14004570148,16.7973589878425,15.3807030604358,14.446327760607,16.2926408142687,1
21.7530902661913,17.8269331049154,12.9239069764916,21.4790459096649,34.6735342898634,21.7368658106742,15.2544388047324,13.3122619879234,14.4585060484839,21.6753318268572,1
24.4197617141439,23.2950642352058,11.9205226733135,21.7418715992681,31.9980810618326,25.6570838845767,14.9391282390491,14.8619192254145,15.8047237083918,19.0668930532658,1
26.0814295084913,19.6892247213706,12.1986707994116,20.4805816225877,25.9257359699459,27.3730368404111,16.2875783968176,15.4826165627557,24.8505377042468,19.8984684623757,1
21.1981652646109,15.1400042984051,12.3129767289391,20.0585697955345,29.7473323564436,22.1154639986369,14.8729970946581,15.0063093845559,18.1361369774634,19.2134141810972,1
22.5478837056333,20.8381811719128,12.9093931195497,22.8053695047652,38.4845255918174,24.2147265558521,17.939572010315,17.8041054556052,20.4553397406602,17.2982866855479,1
20.4760462202132,13.7126476295305,11.62316515886,19.5923463310388,36.3184133177244,19.356485210642,16.3601118633,15.7787741730149,18.2652334801632,20.2390250895164,1
22.6327479941304,15.6769757102844,11.771025227484,22.3859367843734,37.1344627471775,19.9439323925956,17.4631206217438,18.3904930584691,21.8343723643849,19.1312892489568,1
21.3797090577733,21.567445895497,12.0413200159348,19.3207136764703,27.3231133246935,9.4081681813635,13.027801707065,15.8505674807526,26.1994817855838,18.8037294344586,1
20.4984372266331,18.1740296555056,12.8179216747499,21.8694627171032,34.697258648578,23.2461824744154,15.5612381660162,13.1470481899706,18.2343941236163,22.6495698545666,1
18.6412932113621,19.4290686400699,12.5950725119172,21.700524078307,36.6583376541799,15.4957361803723,15.7484591598557,14.7636807230072,11.0310456493871,20.7299322234222,1
22.2753998709723,16.2553906677209,12.610928453018,22.4683667974128,30.1339360091195,13.8262894298656,14.9763264929799,15.7072071626929,19.2224044104482,18.1453335438207,1
23.5674754455686,16.0654619000235,12.5675555500829,27.520563280014,33.3868112731568,33.0378555020225,20.3246778032337,18.9193620500534,26.8966629794177,23.768565235523,1
22.6615524065537,21.2352749861652,13.8247623578592,24.3765430532336,35.9499900344321,30.4335750127804,19.6933229783503,14.649356320567,20.9304680727762,21.2611664421609,1
20.0809621884838,21.8923708792188,12.7862451087811,19.0038975646056,30.0909244776512,20.4064758275766,13.8543322570318,12.9350599752176,18.3766347816967,17.4635747642813,1
21.3531325976981,11.5256285141416,12.0565074529839,20.5544808501985,37.0046733328413,23.5697355458809,16.5227530222188,17.2915625257262,19.6735221889143,20.1521285562674,1
25.2470695141803,10.4379784994057,11.9576115097138,24.1709219839854,40.1250145116778,29.4035188405926,18.281100619812,18.0153811867925,19.317935987698,19.8537510004594,1
24.1511708139038,22.3067143018073,13.3055840092955,19.8889590321865,29.4589929195081,27.011583544019,15.6101597192831,13.4006145300818,22.0533559995067,17.5825970123974,1
25.0924530562126,17.8294846631308,13.4526108979533,21.5686311455425,34.3301776991716,27.0902485088346,17.4036473156867,16.3288997037567,23.1620887552654,23.0013807729107,1
24.6821349512137,19.2807961030356,12.3578077231166,21.7741793198192,28.2633980870205,20.8181932915777,16.6607652738418,18.1774650025169,23.642329666193,18.0081970672303,1
24.4928394929585,19.3151522123806,11.4584319729889,18.6633197169837,28.538214441494,20.1382383344041,13.6308562818044,15.5217674923635,25.3978591568446,17.733219357619,1
21.126363708962,14.3679859374045,12.0917745037001,20.7408715993961,30.5247418368938,15.7898333867886,14.1479094896439,16.1871690160746,22.6705840676312,18.6230626490041,1
24.5116801150106,18.7515375662391,13.2393573556879,25.0732672204011,35.0676547632805,31.9317101966901,18.3957126190673,16.4570360696246,19.6335021662629,24.5185464389262,1
26.3266976675472,19.0692506248257,12.7556821179943,23.8124163588137,35.322825348588,31.7502722624056,18.6811788057198,16.1386504269974,25.1800381623288,23.5360692427892,1
22.0627465588658,20.6098845084631,11.9543291969213,19.233272464097,26.8107150510472,18.5850625866657,13.9093159597175,15.2644639250697,22.7746157727915,19.6248222163752,1
21.4533389768302,19.9641929167164,12.9834639361445,20.4613555552429,26.0133748591954,22.4138034363071,15.7279226685648,16.7058619693893,12.9498440984877,19.6946347257309,1
24.5293559878055,22.9197021736077,12.5379152108577,24.3287303546131,30.6704708986534,20.660385824882,18.1078881651287,17.1177448332417,19.4160012492569,17.5608505027308,1
22.2837182336061,15.3452358352501,12.1037402313971,20.8670429629729,37.0504039395665,18.5837454223535,16.2063309534394,15.5522417722254,17.1311940530753,20.0961203907839,1
23.0187713314718,11.7158151827027,12.5161166039959,24.2340890289796,40.2976003961322,28.6130275752225,19.1330435283958,18.145963824513,24.1335925910187,21.7037292996384,1
23.3227352962369,24.6152759660975,12.7875643489285,22.9061841161744,29.8591676366653,29.4622055060422,17.6145850316511,14.9867923549339,21.3017950383174,19.4595216677801,1
23.6287811912484,20.9565112430981,12.3324966095861,22.6703457047865,32.2852022931961,26.1844741216899,15.5204704869551,15.1964104715941,23.6146499989308,19.0768110208011,1
24.1580117601284,22.7957964666173,11.8505813971018,20.9470874746868,25.7511963152765,21.6062325855899,14.2740528368673,15.2433225760658,19.9577141806465,20.0504152984446,1
22.8824324022189,8.1118040088044,11.6432544947868,24.1727078139037,40.0217544943573,32.1477790798997,17.6662213873357,17.5378976974061,17.0082390783484,20.5091420851307,1
21.0107994366298,19.3114990484651,12.40573209481,21.3245193428838,37.4922853349058,21.2208147887268,17.3246709487202,16.2211729060182,18.305977035981,19.868361821877,1
19.4503335081665,16.731666008452,12.2333153921435,21.651445458737,32.9734156815922,23.4611392919819,14.7732726100422,13.9442620868714,16.6404361562564,20.9484882360795,1
27.8051710403408,18.7363662920027,14.2289420818715,19.4527501196895,37.2891953811466,25.3271315252272,18.7982172384124,17.1470107443979,19.9388360194063,22.2870522052157,1
24.769944829248,19.2173635503128,13.0609896855892,23.6385028381528,34.1995537328034,28.8712699231309,20.1947812631541,17.2804966714186,21.8227958925674,22.7217399342977,1
22.9844668492127,17.9518744195346,11.8605115300619,23.248964590985,32.1680708142681,25.3694569613225,14.0167903003788,14.5561727358292,22.8014348365461,21.4658286678455,1
22.428978563076,17.6421847121344,12.6394681247665,24.2467694991822,36.2920503864759,26.4737722295433,16.1212902683993,15.6291196565417,21.0061378454727,19.999575291085,1
16.9084351935326,19.1073797362357,11.9285123217554,23.0350524597049,29.1028381893444,26.0813068980898,17.7329369348697,13.31390015701,16.4689026177157,19.1020493560522,1
20.0931509186223,16.5136088442491,12.3720305453908,21.7436225993173,30.5815433206022,29.3221876907658,18.0790229706467,14.8638381069294,20.6315703752397,18.3601578854083,1
23.0834617416944,13.9841750403014,11.8167422324806,21.0182853632906,32.9387120223537,26.5806569637546,16.0461698255352,14.3633009874752,21.0214683218378,18.3620448320292,1
23.4021804961803,13.4578750977195,12.2210970557506,23.8792027502937,36.8533289441159,29.3725112994708,16.5906427354248,15.1287344686987,23.385098696652,21.4830511792305,1
19.9928275773812,22.3122958267951,13.4390488771118,18.2103013223992,25.4689047314212,19.1571846924794,14.1466241949542,17.5662870610166,20.2830678515934,18.1715514606067,1
21.3733791206926,23.5403626463739,13.0907297838282,18.9030592557131,27.199626504508,21.4140435755252,15.0073379680179,13.8377094093533,20.4010019962022,17.0791221977485,1
23.9164671629565,21.9037151753272,12.8418102828352,20.4808865601969,33.0724240875154,30.9714539183306,17.2272858900466,14.648159457043,21.3724329818794,18.821069138341,1
22.176910466234,19.337460366915,12.6678770029666,22.9035509729101,33.3327380405758,28.3115432449164,16.8865823014695,14.1696191642898,22.9574186846666,22.2278524314508,1
21.2459407158991,12.7705767613908,12.183872174766,22.4532888124157,37.7344058705314,20.8878645311279,17.0063952394249,17.0550267362177,16.3717633809781,19.4870601522699,1
18.5346778053766,20.9899975923427,12.2392961963809,21.3223628475637,28.6098093657241,22.7655067839203,14.5345439887358,16.3331753866864,22.1038847762742,16.1387628778226,1
17.3395085673734,26.2646290637444,13.2709937880393,19.9784229502043,31.296570415343,15.9153881762263,15.7306353637781,14.5263756028868,8.48250768342178,13.8161014347872,1
27.5986367632964,17.9867252914193,13.3992433082342,25.9613639030695,38.8362948545858,40.8143988447008,20.2865159903613,17.5938404000926,24.1063922746927,23.9443604437797,1
20.508436026532,12.3660886133999,11.3233163389901,20.9178429233419,38.6769547277499,26.1416584214556,16.9296052572277,16.3247073982853,19.8913534076553,19.7652926179385,1
26.0382212971665,24.8467139323452,13.4980736070468,20.1600417996413,30.4053146985965,23.5887934446502,16.0818170425923,15.9285048549835,31.2552592406154,19.1890463685844,1
20.0746857618353,17.0791667517255,13.1219857282169,23.8645226527629,32.7958862694476,25.1454626247671,17.8348612441254,14.7472168275369,16.2421491396828,21.8628195815895,1
22.1437796825274,13.1059207120382,11.8975595031526,21.947644237765,39.4537170059737,23.7972571212158,17.8612327579548,17.3411357271185,21.9329594793329,19.1175252274944,1
20.5328722120037,14.0923693966593,12.268728528401,24.6961309848852,39.8494324755356,24.6374676143138,16.2967576355819,17.0648338911349,16.8001696037373,19.9771413900879,1
20.6631566350671,21.0956038642074,12.9149650036371,22.6478715061042,25.2003157691842,17.7859485099746,14.9506989828276,12.9931159328427,17.7938862729565,16.1983437067714,1
18.9344669963282,14.8458729433903,12.0397539394578,21.1043609883099,32.6995517533045,24.5191823577187,14.817096644744,13.954855462438,21.7817478102142,20.7883214532553,1
23.901184216831,12.3711859090418,11.8012538008036,25.3967373292019,41.7958958493852,29.0891271961562,18.5419087279926,16.9163999523171,20.7110359380142,20.2709555591154,1
25.09426136288,16.7600077433494,13.1671661802106,24.7400274256487,37.8328651428806,29.5763111966111,18.8878460929668,17.0501650102107,23.1306775209143,22.8802663651857,1
23.7007391503561,14.6551146306582,12.4673743633573,22.6298505696888,35.0596594956408,19.3498698728765,15.8153469475787,15.7444847669604,22.552157999773,20.1496611124173,1
19.6488229555253,18.7256793708847,12.3180656906579,20.2985174210535,33.1419816790737,15.8281716450077,15.9930892465895,15.1483015140846,10.4544751125881,18.4694716171245,1
19.1158277199262,16.7149949840661,11.8790912257168,19.5608669991011,37.8240172619048,19.6554193714304,15.9765514765023,15.0181705259988,17.9884387869464,19.9091730659394,1
20.3600345789272,15.4230562871569,11.7884344485652,20.595761169707,37.9693656860334,23.4113864328401,15.0736971609013,15.8571078047756,14.2787749018833,18.0646105646258,1
22.6908012366389,17.4662290795127,12.6301355906027,24.9054863920576,37.1281630453607,26.6298816968981,15.8763133758114,16.0206740933113,20.6315283272911,21.7570863631964,1
21.5032440446554,21.3709504501837,12.838254319531,19.1810502149732,22.1293073032075,17.6523201620505,12.1687108858709,14.4846261371445,13.3846672418464,18.5426596563122,1
20.9028972985533,15.7470344320976,13.0244427199269,20.5454338020564,29.8927887415924,19.8297178365553,16.0276321817629,15.0617663651837,16.5301780241977,20.174477130876,1
21.7052199290848,14.2323994401634,11.8956048534229,20.7497281377607,31.5679341263523,21.0969279866918,14.5810707173871,14.877739922397,18.1748000397746,20.0322912973823,1
22.8569442285619,10.9241808434067,12.1162258431948,24.0851548342582,38.9165498176646,29.8290975236536,17.3050472848396,17.5535845354045,17.4971841003334,20.6906813123254,1
17.5209620913168,19.076549411268,12.4597893880246,21.1961085092364,28.237212580896,18.0168120576195,13.5816057156767,13.0708191944573,11.753773387745,18.0718282052285,1
20.6777780519969,18.2386161097605,12.6152992721325,21.9637465982476,33.1719693212921,16.8252861656048,15.5073011179784,15.7930971618374,19.8039915310961,18.9011254329141,1
21.7100267569564,16.8438256655446,12.8213543394618,20.6109928319328,28.1021652255489,21.384074627737,16.5446352112186,14.1843816122864,17.7494845072041,18.0719371900493,1
23.5619305364357,13.8676333828095,12.472611403032,20.9268135442487,28.8310078739373,19.3876335375535,15.9568552969224,14.6245199260499,20.0547698528862,18.8328226423975,1
21.0943448358892,16.7046181131441,11.4792946835025,19.6360419331051,36.2235764413616,19.8586771204266,15.6931431615464,16.6277875867182,18.3346900433778,17.8450965382204,1
23.8856236409162,28.139854652648,14.0897928731066,20.6090855875374,25.9063169294907,14.0566801424574,15.4982823460411,14.586541377158,13.7626852811671,16.2830072598541,1
23.4490580840939,13.9756165659948,11.8489235075574,21.7367027132401,37.3762951528301,19.9223259403223,16.6039087451596,17.9387715692942,19.9984457264388,18.505623440443,1
23.0073747670684,17.4932950252842,12.3046740324365,20.7378610682568,32.4462545390716,21.7652801009937,16.2126552012042,13.9826750265676,16.4890943396881,19.9993816382277,1
26.4858303045253,14.6735068036099,12.5550885694836,24.0438418722839,37.0976775469715,30.7163116166786,18.0176635086515,16.4126068594832,22.2425381770326,20.7475071815869,1
21.718027996429,18.9593174606545,11.4849029786011,21.4153531224759,33.2220554906659,28.8745965465329,15.5248668202381,15.4183404983136,21.2143175733056,19.8187530491529,1
19.316573009753,15.919074414287,11.9568372485546,20.4290757289056,32.4395480630863,26.2936754453158,13.9980603377018,12.7020673624158,18.4207365160416,20.0367537498715,1
27.0743743368773,13.4122434263809,11.6154434752658,25.4021002653488,45.1269368629107,36.789941901966,18.8254103326486,19.0934370595799,23.7822420270739,22.7518247122187,1
23.4019940788226,23.4733082604183,12.5954124866619,21.0781657743501,24.5834215477224,19.4141437746652,12.8303786593068,13.1004877081528,22.7318075011567,14.3168407885081,1
25.4081936275801,11.2645459180285,12.322764411615,22.1530277054259,38.371215873267,26.2958306291262,17.7201473914233,15.8101706090863,27.9555712521966,22.6207534611217,1
19.9310753391581,24.9475125528087,12.8639802674877,21.5561984957579,28.9025162036228,27.3385562495086,14.3947030887001,14.7065699621594,19.213885817645,19.8492510204263,1
22.5389312743453,11.6781582104291,10.9447186827415,22.5069193356884,39.5297137815939,12.040712205191,15.3986560083468,19.3801531375024,24.4405959107297,19.9029553986819,1
20.436843209912,24.0326789463108,12.267313528021,18.5242516268896,23.3315373248243,20.0875853582815,13.3136000917926,13.2172261860577,16.2950453674532,16.0308591407152,1
20.3788966503598,16.0466738159472,11.204034881029,22.2558739573946,32.1227528485089,28.3588013555127,15.4334117960182,14.7483628930957,18.7209199025743,22.5247098464627,1
26.1660918373844,16.8816240344536,13.4441638286771,26.555387474509,37.8528033961857,33.6460827162494,20.3441434098621,17.3821715091713,23.1189113933112,25.7505602774235,1
18.6706340918811,27.2718672192729,12.5498261210071,18.7864322230525,21.3458240579447,23.6520726883345,10.815389996783,14.0927250321542,12.0286640114791,15.5557444728053,1
25.1688659289247,21.1950919241783,13.6009765922882,22.2410357305852,35.2123949935001,19.2061866249672,17.2188380068959,14.2620885505836,21.3258708629569,20.6229610792914,1
20.9302713157387,14.857851313872,11.9639860180592,21.4282810669358,36.8250865665449,22.0569383597024,14.6660541094377,14.9100792144809,19.1085062384127,20.6968262421024,1
28.3091535457284,20.7393602051589,12.813543544911,21.3182090432128,34.5913207238297,28.6243266514461,16.7864932954837,17.7486157951429,26.6600995130217,20.1904274793719,1
21.1922644512187,15.6791160780501,12.1883630978213,22.621895795051,38.879374063403,23.654058419132,17.1480662743189,15.8823609845513,15.5090208665275,20.1288294831454,1
21.7800052660313,26.2587450421117,13.2439039470856,20.3683315551461,26.4798744608849,16.2527606905232,16.1439639639678,15.1057034126584,18.7034249997334,16.4885589658398,1
22.5093475269268,11.8387887538515,11.608399324032,23.9551132330769,40.6834969814755,28.9396749160336,18.5054925508932,17.7150479654549,23.1144558109531,19.6804159401839,1
21.2005706151671,15.2709988112893,12.8013974660468,21.6756236908568,32.3722345757306,20.6191191049523,16.2498511450946,14.7554508234576,20.103882163012,20.6442818504922,1
22.8440169546511,14.9007480492379,12.8939470880478,24.4446782104547,35.3861435033917,28.6845670775985,17.6634725392468,15.4389343531673,22.8643777530391,23.0719471372786,1
23.1512445609314,17.3173167838046,12.5659556737184,24.9262687927643,35.3854519002974,26.1941474024338,17.440629043181,16.1168347994041,22.2139964569548,24.4001579074971,1
24.130826411745,13.8714466579112,12.8718643610341,23.8742419207697,34.3543222592055,32.2925724629816,19.0841440814262,16.0982363604509,18.3953424236314,22.0766196932694,1
